x,y
656,-4.396239232084202
657,-4.384031116170496
658,-4.057138932272716
659,-4.514054947149597
660,-4.898509678861674
661,-4.560552527054187
662,-4.736911743881329
663,-4.229048248043389
664,-4.547774945275486
665,-4.740944904763562
666,-4.482370382232495
667,-4.554751155246299
668,-4.792094081388706
669,-4.43096377657913
670,-4.826513340448028
671,-4.687223661166665
672,-4.94235295213793
673,-4.5799444335005415
674,-4.532175484504762
675,-4.776704683161692
676,-4.26721188622053
677,-4.460299980730955
678,-4.565006396492552
679,-4.73154224026513
680,-4.231724113009517
681,-4.729250337951866
682,-4.690104117789298
683,-4.154776883750441
684,-4.5430086629096635
685,-4.431321813156715
686,-4.902627508670654
687,-4.534634706646264
688,-4.853122585311101
689,-4.767248005087809
690,-4.212251051418536
691,-4.894128091762122
692,-4.155103266860784
693,-4.458568402057239
694,-4.095370056744344
695,-4.4276250897107445
696,-4.223827943740745
697,-4.507172567310474
698,-4.276261515112218
699,-4.522182678558286
700,-4.659644090460251
701,-4.3539130792588985
702,-4.352156548559957
703,-4.7689001387282985
704,-4.65187340083484
705,-4.380215908957497
706,-4.002386722645783
707,-4.3611227684655
708,-4.554458466487573
709,-5.073101546924121
710,-4.599650100525863
711,-4.565525227463871
712,-4.758942127081648
713,-4.381074267610329
714,-5.208259923382835
715,-4.286378597524647
716,-4.445477783274598
717,-4.416404744073616
718,-4.3770316791360155
719,-4.488290823411882
720,-5.010986086502328
721,-4.283684099233134
722,-4.296024714462397
723,-4.4088752541363645
724,-4.53687222801636
725,-4.593502993858204
726,-5.003374315847532
727,-4.298194987807146
728,-4.902839517726262
729,-4.004157880507124
730,-4.006412902895066
731,-4.5551984042980855
732,-4.739324657447125
733,-4.299499924431315
734,-4.4519899103877325
735,-4.4831979407943
736,-4.350017153189389
737,-4.579388298731224
738,-3.8405553706985134
739,-4.857591621497465
740,-4.797822858731405
741,-4.462980859947504
742,-4.2144648718446405
743,-4.512299772936674
744,-4.520563535492899
745,-5.081672898117741
746,-4.410539077973376
747,-4.666511946672974
748,-4.498473860098564
749,-4.36996829583813
750,-4.460810695682343
751,-3.8971714736250473
752,-4.8101445351051995
753,-4.446234683432126
754,-4.139745215142805
755,-4.8408748522387555
756,-4.303009919354613
757,-4.235678687303195
758,-4.52224196593057
759,-4.440210324640057
760,-4.6178251593421304
761,-4.721679065247208
762,-4.584072532857971
763,-4.423803659811559
764,-4.146262948645232
765,-4.230741128141079
766,-4.49526963454799
767,-4.565432302437523
768,-4.462889033297825
769,-4.514476461186806
770,-4.464436333876173
771,-5.074559314794812
772,-4.586796867333686
773,-4.753546500635374
774,-4.81262490294894
775,-4.2959149610784095
776,-5.046303197801073
777,-3.993674254775903
778,-4.642992954841267
779,-4.348738588232047
780,-4.602819621430044
781,-4.735662999848388
782,-5.111981179355168
783,-4.554689667083979
784,-4.166739674006409
785,-4.997192613816593
786,-4.36366965078653
787,-4.791856499057326
788,-4.870553476127309
789,-4.546852255777473
790,-4.389753796493703
791,-4.187728553329492
792,-4.609743035803597
793,-4.244373043190425
794,-4.655927796356676
795,-4.603451801563262
796,-4.082554000927115
797,-4.984383394933707
798,-4.791376132001145
799,-4.326643632413615
800,-4.198815425780067
801,-4.390370545716264
802,-4.4435869196415805
803,-3.9456512259425365
804,-4.58862599253314
805,-4.751511805892644
806,-4.876285079008456
807,-4.63022553697885
808,-4.879882904107714
809,-4.7390357707976705
810,-4.788319854697105
811,-5.050775619392467
812,-4.683959178441249
813,-4.537791100854497
814,-4.511683519483176
815,-5.177413694714639
816,-4.872274013959976
817,-5.216022083917509
818,-4.521546240496003
819,-4.730666183272053
820,-4.2430721179368875
821,-4.537548331414612
822,-4.681081686135888
823,-4.482826209802622
824,-4.425875144552524
825,-4.591059898150656
826,-4.479715180628294
827,-4.8352551034937274
828,-4.939236405821787
829,-5.170593756475137
830,-4.507545564632606
831,-4.449931908949483
832,-4.554213648411709
833,-4.286830992881927
834,-4.461754079132748
835,-4.2759125053744285
836,-4.665476806922982
837,-5.495147461735442
838,-4.527291442300488
839,-4.532434132988944
840,-4.6923728969356215
841,-4.564275855264897
842,-4.381867994106851
843,-4.2794681588747014
844,-4.352158917574297
845,-4.178636190184656
846,-4.5070220986273215
847,-4.49249586374711
848,-4.549054901113177
849,-4.514176821130901
850,-4.598439309357306
851,-4.593827076908742
852,-4.983155612566856
853,-4.451498380154233
854,-4.307370898189006
855,-4.7241163591452935
856,-4.054178948181962
857,-4.734683720046376
858,-4.436536307203005
859,-4.917855950591329
860,-4.768834488017834
861,-4.538405667259617
862,-4.740871855538081
863,-4.450686151789722
864,-4.193809076276675
865,-4.472503273059579
866,-4.697018680580927
867,-4.609510422638186
868,-4.066868640608236
869,-4.3112675609321505
870,-3.7941900419886
871,-4.093502602265908
872,-4.4279874029076485
873,-4.510705824232247
874,-4.313572884438681
875,-4.2672289559353915
876,-5.270054508294111
877,-5.015230913370127
878,-4.023909724384255
879,-5.060205722822424
880,-4.658485237860981
881,-4.619347694021679
882,-4.139193862956021
883,-4.461849942609001
884,-4.299410554368075
885,-4.174033653425625
886,-4.754511028485967
887,-4.634847909054877
888,-4.497997272524188
889,-4.553665198700574
890,-3.900514949464416
891,-4.7616963965208825
892,-4.683011870597031
893,-4.711330497106009
894,-4.65692258820906
895,-5.101331846834565
896,-4.211083142811132
897,-4.109157346965713
898,-4.419089377942123
899,-4.1689312313821345
900,-4.7236943408078655
901,-4.678874157001484
902,-4.178974724004059
903,-3.999488026164932
904,-4.748252847576525
905,-4.088619180535163
906,-4.619640000913427
907,-4.353960080411878
908,-4.516349173497817
909,-4.886593315231462
910,-4.296346032088691
911,-4.713656739911139
912,-4.2498845009122075
913,-4.101740380403454
914,-4.450918143341026
915,-4.51686001659367
916,-4.925779273165363
917,-4.768025463298696
918,-4.921517890641412
919,-4.667051624423476
920,-4.521776315893273
921,-4.540215890012229
922,-4.84438120637187
923,-5.076240953139689
924,-4.1298967730083795
925,-4.007048653097168
926,-4.09964151479535
927,-4.63494188157182
928,-4.186698513632408
929,-4.6311932735145
930,-4.597037897734329
931,-4.86330855742854
932,-4.520741749416328
933,-4.609919181956874
934,-4.278512887938609
935,-4.858891069794754
936,-4.2556880070389775
937,-4.507050406590437
938,-4.827726222538663
939,-4.6209202104615015
940,-4.484231181366533
941,-4.138052867704771
942,-4.284924419649364
943,-4.446410455557823
944,-4.932292400073972
945,-4.39575146893766
946,-4.193593886851421
947,-4.71026441815762
948,-4.87120739150766
949,-4.800838165130713
950,-4.287416861586687
951,-5.146439026009246
952,-4.183224683267683
953,-4.770535575703135
954,-4.491267392721681
955,-4.882210018929594
956,-4.790796154769235
957,-4.555923648005399
958,-4.949649172166456
959,-4.204693891801192
960,-4.280829549393006
961,-4.697101398769544
962,-4.4174866786614775
963,-4.217674166643216
964,-4.609718912902161
965,-4.734142159022389
966,-5.427180338057108
967,-4.564410301880557
968,-4.224355457088229
969,-4.15640254037301
970,-4.808384738218164
971,-4.794672121334514
972,-4.393024710610705
973,-4.168179935292562
974,-5.111681177917911
975,-4.029223254228338
976,-4.372006124020012
977,-4.592118779253631
978,-4.792390331598776
979,-4.480043753255358
980,-4.423417224668677
981,-4.376295233121295
982,-4.035051645830699
983,-4.252213008170241
984,-4.400195304126111
985,-4.604818068585891
986,-4.413956041076864
987,-4.60790489754336
988,-4.806530150693738
989,-4.48608833749094
990,-4.305345601760986
991,-4.989488723392829
992,-4.269344421074241
993,-4.405948916793711
994,-4.654113430966308
995,-4.391466713762089
996,-4.64162202471638
997,-4.885521832145498
998,-3.86695810500106
999,-4.583212515822489
