x,y
370,-259.1988962974652
371,-751.3624213338056
372,-131.6166840649537
373,-312.9928049137779
374,-130.83317462057846
375,-255.82662267686666
376,-953.7157741273685
377,-285.99266361892273
378,-1351.502516014357
379,-275.19087512056115
380,-277.25837827052885
381,-271.5598258300108
382,-401.9626477390982
383,-673.2634441205629
384,-139.3407271699674
385,-273.34108017109963
386,-706.5877358510609
387,-656.8260470342955
388,-1051.7441791806798
389,-529.3812549215921
390,-405.56317055487403
391,-476.8054362738207
392,-691.1062295901378
393,-518.0479173594042
394,-527.8775031974751
395,-22.44817154426274
396,-269.8540814907839
397,-1063.409473437921
398,-1309.8527984884931
399,-2192.427505882007
400,-2935.5177810065156
401,-2791.9271761426276
402,-2799.072865078418
403,-2473.952870593147
404,-3875.5081811267996
405,-3697.422684302486
406,-256.6837214355587
407,-288.10240840403003
408,-131.57744903740442
409,-3.4601097726427437
410,-264.2640280979207
411,-546.6109975642515
412,-124.47955550295752
413,-377.3745840500003
414,-118.86523659227572
415,-122.16113901365404
416,-127.12456167367596
417,-389.2004117882817
418,-1156.6199269923188
419,-132.89847400223965
420,-277.14936026904365
421,-390.24270724017435
422,-1007.5189303911245
423,-514.5471434219769
424,-136.5806770310399
425,-136.05719973780046
426,-136.29271013031743
427,-495.7473901489017
428,-135.9561658905812
429,-12.943560480028024
430,-448.26952771369827
431,-257.84985387494385
432,-382.31328106343756
433,-596.174066851356
434,-439.1959129368961
435,-360.7027510172903
436,-351.42328329065595
437,-126.9933386421019
438,-270.9319208222279
439,-129.15142184505356
440,-234.76111564334366
441,-127.51429788364932
442,-1031.1831446385634
443,-902.2684561223342
444,-122.2447951157329
445,-130.27565354639415
446,-234.39606067022672
447,-237.30343356488203
448,-251.77960288874164
449,-370.52345970834006
450,-252.304266576058
451,-134.59953580855884
452,-438.4575362601048
453,-397.0481266697907
454,-484.1249737450717
455,-124.96802933561955
456,-126.75068661926073
457,-255.92765772334715
458,-256.3222115872974
459,-242.98351088850316
460,-133.44916733975955
461,-125.20738262950877
462,-122.36590750685241
463,-363.131766601953
464,-332.5933512124504
465,-4.8132762006284215
466,-127.37651106584586
467,-356.5233129101204
468,-131.87694999699414
469,-128.03447941982208
470,-131.50567841031494
471,-420.91192867496153
472,-137.07579740646327
473,-16.294636088063
474,-269.8283274196407
475,-355.24041501102096
476,-135.3246373711903
477,-370.06749089092716
478,-380.245692557772
479,-506.8396047132804
480,-496.98364266596207
481,-17.338285494654137
482,-149.7249390611226
483,-261.09810723569103
484,-519.5117880910435
485,-526.9082512411918
486,-251.10272023715567
487,-237.43527348876202
488,-379.16593254177656
489,-124.58948996668573
490,-300.0635379005979
491,-259.3561750545145
492,-384.45063060135664
493,-269.4117378404679
494,-392.35873114894156
495,-625.9678828412428
496,-147.06630753192053
497,-388.5231570162621
498,-149.57831670890846
499,-278.07706378208997
500,-252.2100347548605
